Price,Date,Close,High,Low,Open,Volume
Ticker,,DSSL.NS,DSSL.NS,DSSL.NS,DSSL.NS,DSSL.NS
2128,2016-08-25,9.769614219665527,9.769614219665527,9.769614219665527,9.769614219665527,0
2129,2016-08-26,9.817502975463867,9.817502975463867,9.817502975463867,9.817502975463867,320
2130,2016-08-29,9.817502975463867,9.817502975463867,9.817502975463867,9.817502975463867,0
2131,2016-08-30,10.056954383850098,10.056954383850098,10.056954383850098,10.056954383850098,307
2132,2016-08-31,9.57805347442627,9.625943924485272,8.811809013785295,9.57805347442627,1280
2133,2016-09-01,9.865392684936523,9.865392684936523,9.81750224738441,9.865392684936523,1003
2134,2016-09-02,10.535857200622559,10.535857200622559,9.769612857890436,10.535857200622559,1063
2135,2016-09-06,11.589442253112793,11.589442253112793,10.344295421330026,11.589442253112793,2958
2136,2016-09-07,11.589442253112793,12.738808208052987,11.110539695768201,11.589442253112793,2025
2137,2016-09-08,12.164125442504883,12.164125442504883,11.589442890162637,12.164125442504883,1540
2138,2016-09-09,12.020455360412598,12.116235331696497,11.685223177333413,12.020455360412598,851
2139,2016-09-12,11.445772171020508,11.445772171020508,11.445772171020508,11.445772171020508,202
2140,2016-09-14,10.918978691101074,10.918978691101074,10.918978691101074,10.918978691101074,1000
2141,2016-09-15,10.918978691101074,10.918978691101074,10.631637867730678,10.918978691101074,1918
2142,2016-09-16,10.918978691101074,11.014759574514006,10.918978691101074,10.918978691101074,2929
2143,2016-09-19,10.631638526916504,10.67952805815803,10.631638526916504,10.631638526916504,80
2144,2016-09-20,10.679527282714844,10.679527282714844,10.631637754950589,10.679527282714844,970
2145,2016-09-21,11.206319808959961,11.206319808959961,10.679526806152984,11.206319808959961,2572
2146,2016-09-22,11.206319808959961,11.206319808959961,11.206319808959961,11.206319808959961,0
2147,2016-09-23,10.679527282714844,10.72741772391329,10.679527282714844,10.679527282714844,48
2148,2016-09-26,10.727418899536133,10.727418899536133,10.727418899536133,10.727418899536133,40
2149,2016-09-27,10.727418899536133,10.727418899536133,10.727418899536133,10.727418899536133,0
2150,2016-09-28,10.918978691101074,10.918978691101074,10.296405689219615,10.918978691101074,504
2151,2016-09-29,11.397881507873535,11.397881507873535,10.727418050957601,11.397881507873535,708
2152,2016-09-30,11.062650680541992,11.062650680541992,11.062650680541992,11.062650680541992,120
2153,2016-10-03,11.206319808959961,11.589442408016923,10.918978088025778,11.206319808959961,3853
2154,2016-10-04,11.493661880493164,11.493661880493164,11.493661880493164,11.493661880493164,1565
2155,2016-10-05,11.54155158996582,11.54155158996582,11.206319440978259,11.54155158996582,8577
2156,2016-10-06,11.54155158996582,11.54155158996582,11.54155158996582,11.54155158996582,0
2157,2016-10-07,12.690918922424316,12.690918922424316,12.595138036881387,12.690918922424316,7163
2158,2016-10-10,13.936067581176758,13.936067581176758,13.936067581176758,13.936067581176758,4644
2159,2016-10-13,15.324883460998535,15.324883460998535,15.324883460998535,15.324883460998535,120
2160,2016-10-14,16.091127395629883,16.091127395629883,16.091127395629883,16.091127395629883,265
2161,2016-10-17,16.857370376586914,16.857370376586914,16.857370376586914,16.857370376586914,439
2162,2016-10-18,17.623615264892578,17.671506620878493,17.623615264892578,17.623615264892578,1200
2163,2016-10-19,18.389862060546875,18.485641126811377,18.389862060546875,18.389862060546875,1771
2164,2016-10-20,19.299776077270508,19.299776077270508,19.299776077270508,19.299776077270508,836
2165,2016-10-21,20.257579803466797,20.257579803466797,20.257579803466797,20.257579803466797,1075
2166,2016-10-24,21.263277053833008,21.263277053833008,21.263277053833008,21.263277053833008,240
2167,2016-10-25,22.316862106323242,22.316862106323242,22.316862106323242,22.316862106323242,180
2168,2016-10-26,23.418338775634766,23.418338775634766,23.418338775634766,23.418338775634766,324
2169,2016-10-27,24.040910720825195,24.56770284647218,24.040910720825195,24.040910720825195,4335
2170,2016-10-28,22.843652725219727,23.130993533589965,22.843652725219727,22.843652725219727,3150
2171,2016-11-01,22.843652725219727,23.46622569460078,22.029517999012977,22.843652725219727,2816
2172,2016-11-02,22.02952003479004,22.125300922054127,22.02952003479004,22.02952003479004,3290
2173,2016-11-03,22.02952003479004,23.130995671155848,21.933739147525955,22.02952003479004,2512
2174,2016-11-04,20.928041458129883,21.119601378876286,20.928041458129883,20.928041458129883,2242
2175,2016-11-07,19.922346115112305,19.922346115112305,19.922346115112305,19.922346115112305,500
2176,2016-11-08,19.012434005737305,19.012434005737305,19.012434005737305,19.012434005737305,800
2177,2016-11-09,18.10251808166504,18.10251808166504,18.10251808166504,18.10251808166504,280
2178,2016-11-10,17.432056427001953,17.432056427001953,17.336275535824647,17.432056427001953,465
2179,2016-11-11,16.57002830505371,16.57002830505371,16.57002830505371,16.57002830505371,600
2180,2016-11-15,15.755897521972656,15.899567948008288,15.755897521972656,15.755897521972656,2300
2181,2016-11-16,15.037543296813965,15.037543296813965,15.037543296813965,15.037543296813965,169
2182,2016-11-17,15.037543296813965,15.037543296813965,15.037543296813965,15.037543296813965,0
2183,2016-11-18,15.037543296813965,15.037543296813965,15.037543296813965,15.037543296813965,0
2184,2016-11-21,15.037543296813965,15.037543296813965,15.037543296813965,15.037543296813965,0
2185,2016-11-22,14.367076873779297,14.367076873779297,14.367076873779297,14.367076873779297,100
2186,2016-11-23,15.037543296813965,15.037543296813965,13.888177098902041,15.037543296813965,1183
2187,2016-11-24,15.755897521972656,15.755897521972656,14.367079140934853,15.755897521972656,1560
2188,2016-11-25,15.755897521972656,15.755897521972656,15.755897521972656,15.755897521972656,0
2189,2016-11-28,16.282690048217773,16.282690048217773,16.282690048217773,16.282690048217773,213
2190,2016-11-29,16.37847137451172,16.76159313800671,15.803787815834896,16.37847137451172,370
2191,2016-11-30,17.144712448120117,17.144712448120117,16.139017734500527,17.144712448120117,800
2192,2016-12-01,16.37847137451172,16.37847137451172,16.37847137451172,16.37847137451172,846
2193,2016-12-02,16.282690048217773,17.19260581107151,16.282690048217773,16.282690048217773,150
2194,2016-12-05,16.426361083984375,16.426361083984375,15.564336650266434,16.426361083984375,309
2195,2016-12-06,17.240493774414062,17.240493774414062,15.851675489616657,17.240493774414062,225
2196,2016-12-07,17.144712448120117,17.144712448120117,16.570028971679605,17.144712448120117,505
2197,2016-12-08,17.479948043823242,17.479948043823242,16.761594014625025,17.479948043823242,672
2198,2016-12-09,16.76158905029297,16.809478573975085,16.76158905029297,16.76158905029297,160
2199,2016-12-12,16.522140502929688,16.522140502929688,16.522140502929688,16.617921392958056,1200
2200,2016-12-13,16.186908721923828,17.336275778396526,16.186908721923828,16.186908721923828,3290
2201,2016-12-14,16.95315170288086,16.95315170288086,16.95315170288086,16.95315170288086,200
2202,2016-12-15,16.186908721923828,16.186908721923828,16.186908721923828,16.186908721923828,120
2203,2016-12-16,15.660114288330078,15.660114288330078,15.564333409666164,15.660114288330078,340
2204,2016-12-19,15.851675987243652,15.99534823470213,15.851675987243652,15.851675987243652,1718
2205,2016-12-20,15.851675987243652,15.851675987243652,15.851675987243652,15.851675987243652,0
2206,2016-12-21,15.18121337890625,15.324883799149575,15.18121337890625,15.18121337890625,440
2207,2016-12-22,14.462860107421875,15.133323621386253,14.462860107421875,14.462860107421875,1265
2208,2016-12-23,14.079736709594727,14.079736709594727,14.079736709594727,14.079736709594727,200
2209,2016-12-26,13.983957290649414,13.983957290649414,13.505054656222164,13.505054656222164,360
2210,2016-12-27,13.983957290649414,14.031846823344711,13.983957290649414,13.983957290649414,1040
2211,2016-12-28,13.313491821289062,13.313491821289062,13.313491821289062,13.313491821289062,700
2212,2016-12-29,12.738809585571289,12.738809585571289,12.738809585571289,12.738809585571289,20
2213,2016-12-30,12.738809585571289,12.738809585571289,12.738809585571289,12.738809585571289,0
2214,2017-01-02,13.361382484436035,13.361382484436035,13.361382484436035,13.361382484436035,42
2215,2017-01-03,13.983957290649414,13.983957290649414,13.983957290649414,13.983957290649414,138
2216,2017-01-04,13.983957290649414,13.983957290649414,13.983957290649414,13.983957290649414,0
2217,2017-01-05,14.6544189453125,14.6544189453125,14.6544189453125,14.6544189453125,900
2218,2017-01-06,15.372773170471191,15.372773170471191,15.372773170471191,15.372773170471191,101
2219,2017-01-09,16.139020919799805,16.139020919799805,16.139020919799805,16.139020919799805,460
2220,2017-01-10,16.139020919799805,16.139020919799805,16.139020919799805,16.139020919799805,40
2221,2017-01-11,16.905261993408203,16.905261993408203,16.905261993408203,16.905261993408203,420
2222,2017-01-12,17.623615264892578,17.719396149995973,17.623615264892578,17.623615264892578,2000
2223,2017-01-13,17.240493774414062,17.240493774414062,17.240493774414062,17.240493774414062,248
2224,2017-01-16,17.240493774414062,17.240493774414062,17.240493774414062,17.240493774414062,0
2225,2017-01-17,18.10251808166504,18.10251808166504,18.05462855197052,18.10251808166504,5121
2226,2017-01-18,18.91665267944336,18.91665267944336,18.006737009684784,18.91665267944336,6074
2227,2017-01-19,19.635005950927734,19.635005950927734,19.635005950927734,18.677200782589797,300
2228,2017-01-20,18.677202224731445,18.725091756098735,18.677202224731445,18.677202224731445,2132
2229,2017-01-23,18.677202224731445,18.677202224731445,18.677202224731445,18.677202224731445,34
2230,2017-01-24,17.76728630065918,18.150409854475413,17.76728630065918,17.76728630065918,539
2231,2017-01-25,17.76728630065918,17.76728630065918,17.240494154464606,17.76728630065918,1578
2232,2017-01-27,18.19829750061035,18.19829750061035,17.048930611929745,18.19829750061035,486
2233,2017-01-30,17.28838348388672,17.28838348388672,17.28838348388672,17.28838348388672,480
2234,2017-01-31,16.4742488861084,16.4742488861084,16.4742488861084,16.4742488861084,400
2235,2017-02-01,17.28838348388672,17.28838348388672,16.474250508681276,17.28838348388672,1181
2236,2017-02-02,17.096824645996094,17.096824645996094,16.522141111525826,17.096824645996094,148
2237,2017-02-03,17.144712448120117,17.144712448120117,16.282688146893552,17.144712448120117,50
2238,2017-02-06,17.096824645996094,17.096824645996094,16.33057932441287,17.096824645996094,85
2239,2017-02-07,17.240493774414062,17.240493774414062,16.474250337409707,17.240493774414062,100
2240,2017-02-08,16.66581153869629,16.66581153869629,15.851676683755931,16.66581153869629,680
2241,2017-02-09,17.52783203125,17.52783203125,16.665807834558198,17.52783203125,200
2242,2017-02-10,17.52783203125,17.52783203125,17.52783203125,17.52783203125,0
2243,2017-02-13,17.52783203125,17.52783203125,17.52783203125,17.52783203125,0
2244,2017-02-14,16.76158905029297,16.76158905029297,16.378467380231346,16.76158905029297,750
2245,2017-02-15,17.144712448120117,17.240493332004938,17.144712448120117,17.144712448120117,110
2246,2017-02-16,16.4742488861084,17.527833062456622,16.4742488861084,16.4742488861084,150
2247,2017-02-17,17.910959243774414,17.910959243774414,17.24049482537357,17.910959243774414,520
2248,2017-02-20,17.910959243774414,17.910959243774414,17.910959243774414,17.910959243774414,0
2249,2017-02-21,17.815176010131836,17.815176010131836,16.76158998834774,17.815176010131836,310
2250,2017-02-22,18.772981643676758,18.772981643676758,18.437749469761957,18.772981643676758,60
2251,2017-02-23,18.72509002685547,18.72509002685547,16.905260599930145,18.72509002685547,1115
2252,2017-02-27,17.240493774414062,17.240493774414062,17.240493774414062,17.240493774414062,280
2253,2017-02-28,17.719396591186523,18.102518314270913,17.719396591186523,17.719396591186523,320
2254,2017-03-01,17.432056427001953,17.719397273665322,17.432056427001953,17.432056427001953,2600
2255,2017-03-02,17.815176010131836,18.677200272730342,17.623614250946247,17.815176010131836,3450
2256,2017-03-03,18.006738662719727,18.006738662719727,17.240495163957927,18.006738662719727,1960
2257,2017-03-06,17.863065719604492,17.863065719604492,17.71939531217673,17.863065719604492,1424
2258,2017-03-07,18.72509002685547,18.72509002685547,16.905260599930145,18.72509002685547,200
2259,2017-03-08,17.192604064941406,17.28838312341431,17.144712708836515,17.192604064941406,654
2260,2017-03-09,17.623615264892578,17.623615264892578,16.809480481816372,17.623615264892578,1514
2261,2017-03-10,17.28838348388672,17.623615676136975,16.905261761401487,17.28838348388672,1042
2262,2017-03-14,17.623615264892578,18.19829874864451,17.288383080464914,17.623615264892578,995
2263,2017-03-15,17.240493774414062,17.240493774414062,17.144712888071403,17.240493774414062,990
2264,2017-03-16,16.76158905029297,17.240491594587052,16.76158905029297,16.76158905029297,4251
2265,2017-03-17,16.426361083984375,16.761593315671544,16.378471548115648,16.426361083984375,156
2266,2017-03-20,16.76158905029297,17.240491594587052,16.76158905029297,16.76158905029297,1620
2267,2017-03-21,15.947455406188965,15.947455406188965,15.947455406188965,15.947455406188965,250
2268,2017-03-22,16.282690048217773,17.001044020933264,16.282690048217773,16.282690048217773,1060
2269,2017-03-23,16.139020919799805,16.282691360548537,15.851678211433567,16.139020919799805,849
2270,2017-03-24,15.995349884033203,16.761593424101804,15.4206663155474,15.995349884033203,1030
2271,2017-03-27,17.096824645996094,17.096824645996094,15.995348937268092,17.096824645996094,860
2272,2017-03-28,17.096824645996094,17.096824645996094,17.096824645996094,17.096824645996094,0
2273,2017-03-29,16.713701248168945,16.713701248168945,16.713701248168945,16.713701248168945,400
2274,2017-03-30,17.719396591186523,17.719396591186523,16.57002959506487,17.719396591186523,620
2275,2017-03-31,18.294082641601562,18.581423517286968,17.24049638597386,18.294082641601562,775
2276,2017-04-03,19.58711814880371,20.113910307050475,19.539226790046754,19.58711814880371,9367
2277,2017-04-05,21.50272560119629,21.50272560119629,21.454834249239134,21.50272560119629,4140
2278,2017-04-06,22.556310653686523,22.556310653686523,22.556310653686523,22.556310653686523,3352
2279,2017-04-07,22.69998550415039,23.609899409494773,22.652094144794226,22.69998550415039,3420
2280,2017-04-10,22.69998550415039,22.69998550415039,22.69998550415039,22.69998550415039,0
2281,2017-04-11,21.5985050201416,21.5985050201416,21.5985050201416,21.5985050201416,500
2282,2017-04-12,20.544923782348633,21.598508118371786,20.544923782348633,20.544923782348633,17
2283,2017-04-13,19.539228439331055,19.539228439331055,19.539228439331055,19.539228439331055,331
2284,2017-04-17,19.539228439331055,19.539228439331055,19.347668468739478,19.539228439331055,480
2285,2017-04-18,19.20399284362793,19.539225017033093,19.20399284362793,19.20399284362793,3489
2286,2017-04-19,19.06032371520996,19.06032371520996,19.06032371520996,19.06032371520996,120
2287,2017-04-20,18.820871353149414,18.820871353149414,18.389860119838623,18.820871353149414,593
2288,2017-04-21,18.868762969970703,19.73078727542448,18.868762969970703,18.868762969970703,1220
2289,2017-04-24,18.294082641601562,18.868766219841106,18.294082641601562,18.294082641601562,60
2290,2017-04-25,17.863065719604492,18.29407876875613,17.863065719604492,17.863065719604492,1030
2291,2017-04-26,17.863065719604492,17.863065719604492,17.863065719604492,17.863065719604492,505
2292,2017-04-27,17.863065719604492,17.863065719604492,17.863065719604492,17.863065719604492,160
2293,2017-04-28,17.719396591186523,17.719396591186523,17.719396591186523,17.719396591186523,208
2294,2017-05-02,17.719396591186523,17.719396591186523,17.719396591186523,17.719396591186523,1045
2295,2017-05-03,17.719396591186523,17.719396591186523,17.719396591186523,17.719396591186523,118
2296,2017-05-04,18.485641479492188,18.485641479492188,17.240495325612095,18.485641479492188,550
2297,2017-05-05,18.485641479492188,18.485641479492188,18.485641479492188,18.485641479492188,2
2298,2017-05-08,18.485641479492188,18.485641479492188,18.485641479492188,18.485641479492188,0
2299,2017-05-09,18.485641479492188,18.485641479492188,18.485641479492188,18.485641479492188,0
2300,2017-05-10,18.677202224731445,18.677202224731445,17.767286513804812,18.677202224731445,2910
2301,2017-05-11,18.772981643676758,18.772981643676758,17.958846886131777,18.772981643676758,341
2302,2017-05-12,19.68289566040039,19.68289566040039,19.68289566040039,19.68289566040039,1640
2303,2017-05-15,20.640703201293945,20.640703201293945,20.592813667697904,20.640703201293945,5418
2304,2017-05-16,21.64640235900879,21.64640235900879,21.64640235900879,21.64640235900879,4375
2305,2017-05-17,21.359054565429688,22.699983265249408,20.736481570152463,21.359054565429688,2868
2306,2017-05-18,20.59281349182129,20.59281349182129,20.59281349182129,20.59281349182129,530
2307,2017-05-19,20.73648452758789,21.07171675035361,20.73648452758789,20.73648452758789,1220
2308,2017-05-22,19.922346115112305,19.922346115112305,19.922346115112305,19.922346115112305,770
2309,2017-05-23,19.922346115112305,19.922346115112305,19.922346115112305,19.922346115112305,0
2310,2017-05-24,20.73648452758789,20.73648452758789,20.113911443519353,20.73648452758789,4140
2311,2017-05-25,21.02382469177246,21.59850634538547,21.02382469177246,21.02382469177246,11220
2312,2017-05-26,21.83795738220215,21.83795738220215,21.07171396863549,21.83795738220215,3633
2313,2017-05-29,22.891544342041016,22.891544342041016,22.891544342041016,22.891544342041016,7900
2314,2017-05-30,23.849349975585938,23.849349975585938,23.46622824712896,23.849349975585938,6887
2315,2017-05-31,24.902936935424805,24.902936935424805,23.945131668677696,24.902936935424805,5857
2316,2017-06-01,25.57339859008789,25.6212881175041,25.381836826686307,25.57339859008789,2745
2317,2017-06-02,25.812850952148438,25.86074048155208,25.62128918079697,25.812850952148438,2720
2318,2017-06-05,24.567703247070312,24.567703247070312,24.567703247070312,24.567703247070312,6092
2319,2017-06-06,23.370447158813477,23.370447158813477,23.370447158813477,23.370447158813477,69
2320,2017-06-07,22.508420944213867,22.508420944213867,22.221080130992515,22.508420944213867,3788
2321,2017-06-08,21.40694808959961,21.40694808959961,21.40694808959961,21.40694808959961,7039
2322,2017-06-09,20.59281349182129,20.59281349182129,20.353362172148948,20.59281349182129,5150
2323,2017-06-12,19.778676986694336,20.449141356494863,19.730787457509344,19.778676986694336,590
2324,2017-06-13,19.922346115112305,20.592810441633755,19.874456589018624,19.922346115112305,1627
2325,2017-06-14,19.635005950927734,19.635005950927734,19.20399289442831,19.635005950927734,435
2326,2017-06-15,20.59281349182129,20.59281349182129,19.395556893459585,20.59281349182129,11174
2327,2017-06-16,21.071714401245117,21.071714401245117,20.59281180121682,21.071714401245117,540
2328,2017-06-19,20.975933074951172,20.975933074951172,20.59281136835545,20.975933074951172,921
2329,2017-06-20,20.161800384521484,20.592813490654716,19.970240424915616,20.161800384521484,1544
2330,2017-06-21,20.353361129760742,20.353361129760742,20.113909822351793,20.353361129760742,180
2331,2017-06-22,19.922346115112305,20.592810441633755,19.874456589018624,19.922346115112305,1054
2332,2017-06-23,20.113908767700195,20.88015218048427,20.113908767700195,20.113908767700195,5500
2333,2017-06-27,19.87445831298828,20.113909617964044,19.87445831298828,19.87445831298828,757
2334,2017-06-28,18.91665267944336,19.874457878402517,18.91665267944336,18.91665267944336,735
2335,2017-06-29,19.06032371520996,19.06032371520996,18.198299373421584,19.06032371520996,80
2336,2017-06-30,19.15610694885254,19.15610694885254,19.06032604873453,19.15610694885254,1512
2337,2017-07-03,20.018125534057617,20.018125534057617,19.156101339168664,20.018125534057617,300
2338,2017-07-04,19.15610694885254,19.15610694885254,19.15610694885254,19.443447822337838,440
2339,2017-07-05,20.113908767700195,20.113908767700195,20.113908767700195,20.113908767700195,598
2340,2017-07-06,20.4012508392334,20.4012508392334,20.113909998572623,20.4012508392334,1408
2341,2017-07-07,20.113908767700195,20.401249590777123,20.113908767700195,20.113908767700195,1605
2342,2017-07-10,19.4913387298584,21.119606686298564,19.251887398599372,19.251887398599372,176
2343,2017-07-11,20.449142456054688,20.449142456054688,18.72509190966538,18.72509190966538,16911
2344,2017-07-12,21.263277053833008,21.454837005667624,20.209690924702812,21.454837005667624,8692
2345,2017-07-13,22.316862106323242,22.316862106323242,20.688594240083006,21.263277768643093,5889
2346,2017-07-14,23.418338775634766,23.418338775634766,22.412642180653467,23.370447417663176,12252
2347,2017-07-17,24.567703247070312,24.567703247070312,23.94513022655361,24.42403283108468,5726
2348,2017-07-18,25.76496124267578,25.76496124267578,25.71707171021122,25.76496124267578,7607
2349,2017-07-19,25.525508880615234,27.01010807547114,24.66348454349775,27.01010807547114,41131
2350,2017-07-20,26.770660400390625,26.770660400390625,24.711377425846166,25.860744582481736,21407
2351,2017-07-21,28.063692092895508,28.063692092895508,28.063692092895508,28.063692092895508,7737
2352,2017-07-24,29.452510833740234,29.452510833740234,29.452510833740234,29.452510833740234,2645
2353,2017-07-25,30.889217376708984,30.889217376708984,29.452509591745777,30.889217376708984,47163
2354,2017-07-26,29.35672950744629,32.421705102777864,29.35672950744629,32.32592604266475,40901
2355,2017-07-27,27.92002296447754,29.213060430890675,27.92002296447754,29.213060430890675,8564
2356,2017-07-28,26.531206130981445,26.531206130981445,26.531206130981445,26.531206130981445,5154
2357,2017-07-31,26.05230140686035,27.77634998556165,25.238166645358145,25.238166645358145,15663
2358,2017-08-01,25.477619171142578,26.818546111335664,25.429727814108393,26.62698433693588,7266
2359,2017-08-02,25.190277099609375,26.62698496065634,24.4240336377984,26.531205898081353,2150
2360,2017-08-03,24.280363082885742,25.860741355929985,24.13669266294872,25.47761962714176,7395
2361,2017-08-04,25.190277099609375,25.477619767939878,23.562009286543923,24.855046726859896,11786
2362,2017-08-07,25.142385482788086,26.435422815848003,24.040909912725326,26.435422815848003,10745
2363,2017-08-08,26.339643478393555,26.387533008515973,24.136692209129844,24.136692209129844,26528
2364,2017-08-09,25.525508880615234,27.20166802434809,25.381838462240403,26.339643687230605,9917
2365,2017-08-10,24.328250885009766,25.86073951812413,24.28036135739022,25.86073951812413,15686
2366,2017-08-11,25.142385482788086,25.52550718191404,23.178885632974836,23.178885632974836,11917
2367,2017-08-14,26.339643478393555,26.387533008515973,25.57340003522404,26.19597306115783,6517
2368,2017-08-16,27.584793090820312,27.63268445399287,25.525511972986738,25.525511972986738,13474
2369,2017-08-17,28.829938888549805,28.92571978057859,28.255255363245674,28.92571978057859,16911
2370,2017-08-18,30.218753814697266,30.266645171587673,27.39322952542812,29.88352345080676,28678
2371,2017-08-21,31.703351974487305,31.703351974487305,30.60187814100809,30.60187814100809,19287
2372,2017-08-22,31.55967903137207,33.2358379699485,30.410312171315212,33.14005526693079,36769
2373,2017-08-23,30.889217376708984,33.0921685829052,30.027193071104744,32.46959740166325,34890
2374,2017-08-24,32.42171096801758,32.42171096801758,31.320236962507124,32.37382142929757,19253
2375,2017-08-28,34.0020866394043,34.0020866394043,33.14006044620625,34.0020866394043,7614
2376,2017-08-29,35.00777816772461,35.678242516226554,32.37381395511728,35.678242516226554,53637
2377,2017-08-30,36.731834411621094,36.731834411621094,34.5288827953499,36.396603994221955,16972
2378,2017-08-31,38.551658630371094,38.551658630371094,37.45018120800862,38.551658630371094,20192
2379,2017-09-01,40.46726989746094,40.46726989746094,40.41938036797463,40.46726989746094,9035
2380,2017-09-04,42.47866439819336,42.47866439819336,38.599553590457454,42.47866439819336,79492
2381,2017-09-05,44.58583068847656,44.58583068847656,44.10692809535922,44.537941159912194,16417
2382,2017-09-06,42.38288497924805,46.78878794497439,42.38288497924805,46.74089841020858,96203
2383,2017-09-07,40.27571105957031,42.0476530095317,40.27571105957031,41.041954548377085,11784
2384,2017-09-08,38.26431655883789,42.23920574798701,38.26431655883789,38.26431655883789,76203
2385,2017-09-11,36.3965950012207,40.084143296428685,36.3965950012207,40.084143296428685,18230
2386,2017-09-12,38.216426849365234,38.216426849365234,34.57676436562631,34.67254707262489,49227
2387,2017-09-13,37.0191764831543,40.08415053479087,36.492380642650566,39.270017487400644,59104
2388,2017-09-14,38.83900451660156,38.83900451660156,38.83900451660156,38.83900451660156,3444
2389,2017-09-15,40.75461196899414,40.75461196899414,40.75461196899414,40.75461196899414,6084
2390,2017-09-18,39.55735397338867,42.52655228143762,38.93478278651001,42.52655228143762,66410
2391,2017-09-19,37.83330535888672,40.75461048496477,37.59385405914693,40.22781835628461,39921
2392,2017-09-20,38.31221389770508,39.50947058200836,36.10926232933452,39.50947058200836,28679
2393,2017-09-21,36.77972412109375,38.503772890015014,36.49237961482589,36.49237961482589,19269
2394,2017-09-22,37.25862503051758,38.599550164666944,35.91769624263121,36.01347530445009,25775
2395,2017-09-25,35.43879318237305,37.35440362466348,35.43879318237305,37.35440362466348,17090
2396,2017-09-26,35.00777816772461,36.3487068647285,34.480986055950495,34.7204373480057,11905
2397,2017-09-27,35.678245544433594,36.15714816919109,34.19364813843276,35.438794232054846,7395
2398,2017-09-28,35.1993408203125,35.34301306066566,33.906305272081475,34.04997385869778,12596
2399,2017-09-29,33.810523986816406,36.39659884610268,33.76263445592419,35.19934230511246,8155
2400,2017-10-03,34.145755767822266,35.15145046545202,33.52318094590364,35.15145046545202,5540
2401,2017-10-04,33.52317810058594,34.43309366549199,32.46959396463353,34.289421440709184,21079
2402,2017-10-05,35.1993408203125,35.1993408203125,33.523181733630956,34.768327752989876,10923
2403,2017-10-06,34.38520812988281,36.92338971678354,33.6668542301254,36.92338971678354,23637
2404,2017-10-09,34.19364929199219,35.43879542762061,33.092171756395594,33.52318486396544,10778
2405,2017-10-10,35.247230529785156,37.30651316546862,33.6668541464871,37.30651316546862,22343
2406,2017-10-11,33.90630340576172,36.01347179004324,32.85271555988432,34.76832583922144,16740
2407,2017-10-12,34.09786605834961,34.480989626809006,31.99069739303432,32.0864764582806,9343
2408,2017-10-13,34.145755767822266,34.4809861157866,33.71474271062758,34.4809861157866,7857
2409,2017-10-16,33.61896514892578,35.72613757605289,33.52318607876709,34.193650531089894,14343
2410,2017-10-17,35.1993408203125,35.39090258953776,32.5653765412415,32.5653765412415,11819
2411,2017-10-18,36.01347732543945,38.312211475462064,34.00208768447258,38.312211475462064,15623
2412,2017-10-19,36.34871292114258,36.92339465633372,34.09786820854631,34.14576139792671,6657
2413,2017-10-23,35.53457260131836,37.83330661674177,33.666855324240956,37.83330661674177,22721
2414,2017-10-24,37.25862503051758,37.35440409233646,35.53457268788168,35.53457268788168,7843
2415,2017-10-25,36.252925872802734,37.689633693184405,35.43879290274789,35.43879290274789,2356
2416,2017-10-26,34.289424896240234,36.39659703423265,33.762632775176336,34.289424896240234,10890
2417,2017-10-27,34.09786605834961,37.16284364481339,33.14006079093825,33.14006079093825,5884
2418,2017-10-30,33.61896514892578,35.438796711839494,33.52318607876709,33.52318607876709,10025
2419,2017-10-31,33.95419692993164,35.43879434047437,32.94850214561154,35.43879434047437,12781
2420,2017-11-01,33.235836029052734,35.390897395657554,32.56537176202841,34.00207933976496,25986
2421,2017-11-02,32.61326599121094,34.959889437635184,32.565376462454694,34.959889437635184,13824
2422,2017-11-03,33.33162307739258,33.95419797208547,31.607574300822428,32.66115864935497,17636
2423,2017-11-06,33.33162307739258,34.049977038774905,33.14006129027652,33.523184864508636,13400
2424,2017-11-07,32.373817443847656,34.72044108961751,30.889220003866612,34.72044108961751,16271
2425,2017-11-08,31.655460357666016,33.23584036063976,31.511791773409993,33.04427859456161,6614
2426,2017-11-09,30.889217376708984,32.94849999665099,29.691960889239642,32.94849999665099,16722
2427,2017-11-10,31.799137115478516,33.14006236114648,30.649770009379328,33.14006236114648,10062
2428,2017-11-13,30.410316467285156,32.80482957494541,30.17086515651913,30.745546840862776,20543
2429,2017-11-14,30.314531326293945,32.32592242002469,29.691958370985642,32.32592242002469,12637
2430,2017-11-15,30.745546340942383,31.36812120030584,29.308840326575492,29.308840326575492,15174
2431,2017-11-16,31.03289222717285,32.80483051618739,29.979304237330386,32.80483051618739,10325
2432,2017-11-17,29.83563232421875,32.086474963125106,28.734156683395614,30.793439373867084,23327
2433,2017-11-20,29.35672950744629,31.12866952256605,29.21305909040814,29.691961698447617,12662
2434,2017-11-21,29.644071578979492,32.086474100671275,28.734155911048905,28.734155911048905,5439
2435,2017-11-22,30.266643524169922,30.88921651491073,29.2130574792179,29.64407053342912,27541
2436,2017-11-23,29.787742614746094,30.84132871884357,29.739851257773932,30.84132871884357,2891
2437,2017-11-24,30.458206176757812,31.22444964494135,29.500400928094127,29.500400928094127,19173
2438,2017-11-27,32.0385856628418,32.42170556246321,30.2666456225989,30.649767349088812,15728
2439,2017-11-28,35.1993408203125,35.1993408203125,32.51748701236939,33.427402675886746,33267
